Date,Open,High,Low,Close,PrevClose,Change,Pchange
1/1/2016,13.87,14.3475,13.105,14.26,13.87,0.39,2.81
1/4/2016,14.26,17.1025,14.03,16.835,14.26,2.58,18.06
1/5/2016,16.835,16.835,15.5675,16.7025,16.835,-0.13,-0.79
1/6/2016,16.7025,17.1625,15.6075,16.5525,16.7025,-0.15,-0.9
1/7/2016,16.5525,19.255,16.49,18.96,16.5525,2.41,14.54
1/8/2016,18.96,18.96,16.8725,17.7975,18.96,-1.16,-6.13
1/11/2016,17.7975,19.2025,17.7975,18.69,17.7975,0.89,5.01
1/12/2016,18.69,19.1875,17.15,18.7125,18.69,0.02,0.12
1/13/2016,18.7125,19.6625,17.5225,18.3525,18.7125,-0.36,-1.92
1/14/2016,18.3525,19.7875,16.465,18.605,18.3525,0.25,1.38
1/15/2016,18.605,19.69,15.6725,19.415,18.605,0.81,4.35
1/18/2016,19.415,20.54,18.1025,20.225,19.415,0.81,4.17
1/19/2016,20.225,20.225,17.93,18.43,20.225,-1.8,-8.88
1/20/2016,18.43,22.1075,17.1875,20.965,18.43,2.54,13.75
1/21/2016,20.965,21.6925,17.8525,20.8125,20.965,-0.15,-0.73
1/22/2016,20.8125,20.8125,17.1175,18.82,20.8125,-1.99,-9.57
1/25/2016,18.82,19.1475,17.2125,18.265,18.82,-0.56,-2.95
1/27/2016,18.265,19.27,17.935,19.0575,18.265,0.79,4.34
1/28/2016,19.0575,19.0575,17.2575,17.9,19.0575,-1.16,-6.07
1/29/2016,17.9,18.8,17.075,17.24,17.9,-0.66,-3.69
2/1/2016,17.24,18.1725,17.125,17.89,17.24,0.65,3.77
2/2/2016,17.89,18.35,16.4875,18.035,17.89,0.15,0.81
2/3/2016,18.035,18.94,18.015,18.5875,18.035,0.55,3.06
2/4/2016,18.5875,18.6525,17.325,18.2075,18.5875,-0.38,-2.04
2/5/2016,18.2075,18.3275,16.5425,18.115,18.2075,-0.09,-0.51
2/8/2016,18.115,20.4525,17.36,20.2575,18.115,2.14,11.83
2/9/2016,20.2575,22.0325,20.2475,21.7275,20.2575,1.47,7.26
2/10/2016,21.7275,23.095,21.435,22.465,21.7275,0.74,3.39
2/11/2016,22.465,26.87,22.11,25.965,22.465,3.5,15.58
2/12/2016,25.965,25.97,24.0075,24.6725,25.965,-1.29,-4.98
2/15/2016,24.6725,24.6725,21.7975,22.375,24.6725,-2.3,-9.31
2/16/2016,22.375,23.33,17.32,23.04,22.375,0.67,2.97
2/17/2016,23.04,23.805,20.6375,21.8325,23.04,-1.21,-5.24
2/18/2016,21.8325,22.3,19.79,21.485,21.8325,-0.35,-1.59
2/19/2016,21.485,21.6625,17.6975,20.915,21.485,-0.57,-2.65
2/22/2016,20.915,21.8625,17.4075,21.02,20.915,0.11,0.5
2/23/2016,21.02,24.64,21.02,23.8375,21.02,2.82,13.4
2/24/2016,23.8375,24.815,22.1275,22.955,23.8375,-0.88,-3.7
2/25/2016,22.955,23.4875,22.1975,22.745,22.955,-0.21,-0.91
2/26/2016,22.745,23.145,21.19,21.865,22.745,-0.88,-3.87
2/29/2016,21.865,22.405,19.355,20.1575,21.865,-1.71,-7.81
3/1/2016,20.1575,20.1575,18.4025,18.6725,20.1575,-1.49,-7.37
3/2/2016,18.6725,19.2,17.495,18.99,18.6725,0.32,1.7
3/3/2016,18.99,19.02,17.9075,18.04,18.99,-0.95,-5
3/4/2016,18.04,18.315,17.2,17.8825,18.04,-0.16,-0.87
3/8/2016,17.8825,18.975,17.41,18.465,17.8825,0.58,3.26
3/9/2016,18.465,18.675,17.315,17.505,18.465,-0.96,-5.2
3/10/2016,17.505,18.24,16.2675,17.895,17.505,0.39,2.23
3/11/2016,17.895,17.895,16.0325,17.0975,17.895,-0.8,-4.46
3/14/2016,17.0975,17.4,15.585,17.1025,17.0975,0.01,0.03
3/15/2016,17.1025,17.84,15.23,17.5975,17.1025,0.5,2.89
3/16/2016,17.5975,17.88,14.5975,17.115,17.5975,-0.48,-2.74
3/17/2016,17.115,17.275,15.5575,16.84,17.115,-0.28,-1.61
3/18/2016,16.84,16.8675,14.9,16.3825,16.84,-0.46,-2.72
3/21/2016,16.3825,17.11,14.8325,16.3325,16.3825,-0.05,-0.31
3/22/2016,16.3325,16.8625,13.695,16.43,16.3325,0.1,0.6
3/23/2016,16.43,16.87,13.9475,16.345,16.43,-0.09,-0.52
3/28/2016,16.345,18.57,15.1825,17.485,16.345,1.14,6.97
3/29/2016,17.485,18.04,16.805,17.6375,17.485,0.15,0.87
3/30/2016,17.6375,17.6375,16.57,16.8075,17.6375,-0.83,-4.71
3/31/2016,16.8075,16.885,15.4975,16.5825,16.8075,-0.23,-1.34
4/1/2016,16.5825,17.895,16.2925,17.2775,16.5825,0.7,4.19
4/4/2016,17.2775,18.1675,16.23,17.45,17.2775,0.17,1
4/5/2016,17.45,18.0625,16.885,17.83,17.45,0.38,2.18
4/6/2016,17.83,17.9225,16.125,17.345,17.83,-0.49,-2.72
4/7/2016,17.345,17.4225,16.335,16.935,17.345,-0.41,-2.36
4/8/2016,16.935,16.935,15.1975,16.4325,16.935,-0.5,-2.97
4/11/2016,16.4325,16.79,14.88,16.0125,16.4325,-0.42,-2.56
4/12/2016,16.0125,16.3025,14.6525,16.025,16.0125,0.01,0.08
4/13/2016,16.025,16.12,13.55,16.035,16.025,0.01,0.06
4/18/2016,16.035,17.4175,14.14,16.9475,16.035,0.91,5.69
4/20/2016,16.9475,17.52,15.4325,17.075,16.9475,0.13,0.75
4/21/2016,17.075,17.075,15.6375,16.5125,17.075,-0.56,-3.29
4/22/2016,16.5125,16.8575,15.335,16.38,16.5125,-0.13,-0.8
4/25/2016,16.38,17.03,16.1275,16.5725,16.38,0.19,1.18
4/26/2016,16.5725,16.8175,15.6425,16.58,16.5725,0.01,0.05
4/27/2016,16.58,16.79,16.2275,16.3525,16.58,-0.23,-1.37
4/28/2016,16.3525,16.77,15.3075,16.5975,16.3525,0.25,1.5
4/29/2016,16.5975,17.24,15.63,16.5375,16.5975,-0.06,-0.36
5/2/2016,16.5375,17.655,16.5375,17.0925,16.5375,0.56,3.36
5/3/2016,17.0925,18.0825,15.605,17.4625,17.0925,0.37,2.16
5/4/2016,17.4625,17.7825,16.2675,17.445,17.4625,-0.02,-0.1
5/5/2016,17.445,17.48,15.7275,17.17,17.445,-0.28,-1.58
5/6/2016,17.17,17.5025,16.055,16.9475,17.17,-0.22,-1.3
5/9/2016,16.9475,16.9475,15.2175,16.6125,16.9475,-0.34,-1.98
5/10/2016,16.6125,17.185,15.0225,16.415,16.6125,-0.2,-1.19
5/11/2016,16.415,17.4625,15.5375,16.9625,16.415,0.55,3.34
5/12/2016,16.9625,17.1675,15.96,16.3275,16.9625,-0.64,-3.74
5/13/2016,16.3275,17.3675,14.195,16.9975,16.3275,0.67,4.1
5/16/2016,16.9975,17.77,16.1675,17.0325,16.9975,0.04,0.21
5/17/2016,17.0325,17.0325,15.735,16.3725,17.0325,-0.66,-3.87
5/18/2016,16.3725,16.97,15.99,16.455,16.3725,0.08,0.5
5/19/2016,16.455,17.4175,15.4175,17.0625,16.455,0.61,3.69
5/20/2016,17.0625,17.0625,14.9825,16.425,17.0625,-0.64,-3.74
5/23/2016,16.425,16.5525,15.1825,16.16,16.425,-0.27,-1.61
5/24/2016,16.16,16.8875,15.6875,16.22,16.16,0.06,0.37
5/25/2016,16.22,16.22,14.5475,15.52,16.22,-0.7,-4.32
5/26/2016,15.52,15.52,14.4675,15.325,15.52,-0.2,-1.26
5/27/2016,15.325,15.8575,14.9375,15.26,15.325,-0.07,-0.42
5/30/2016,15.26,16.4425,14.77,15.975,15.26,0.72,4.69
5/31/2016,15.975,16.3625,14.3025,16.045,15.975,0.07,0.44
6/1/2016,16.045,16.0975,14.72,15.835,16.045,-0.21,-1.31
6/2/2016,15.835,15.9375,14.96,15.0875,15.835,-0.75,-4.72
6/3/2016,15.0875,15.3925,14.0475,14.995,15.0875,-0.09,-0.61
6/6/2016,14.995,15.535,14.1175,15.355,14.995,0.36,2.4
6/7/2016,15.355,15.355,14.4025,14.87,15.355,-0.49,-3.16
6/8/2016,14.87,15.2875,13.315,15.1425,14.87,0.27,1.83
6/9/2016,15.1425,15.8325,13.975,15.6725,15.1425,0.53,3.5
6/10/2016,15.6725,16.27,14.5525,15.97,15.6725,0.3,1.9
6/13/2016,15.97,17.0775,15.6575,16.5825,15.97,0.61,3.84
6/14/2016,16.5825,17.5375,14.91,17.19,16.5825,0.61,3.66
6/15/2016,17.19,17.63,15.42,17.055,17.19,-0.14,-0.79
6/16/2016,17.055,18.4625,15.775,17.6975,17.055,0.64,3.77
6/17/2016,17.6975,17.8975,16.04,17.35,17.6975,-0.35,-1.96
6/20/2016,17.35,18.45,16.29,17.5175,17.35,0.17,0.97
6/21/2016,17.5175,17.705,16.39,17.26,17.5175,-0.26,-1.47
6/22/2016,17.26,18.3125,16.22,18.185,17.26,0.93,5.36
6/23/2016,18.185,18.8275,16.9925,18.02,18.185,-0.17,-0.91
6/24/2016,18.02,21.05,16.1525,18.6275,18.02,0.61,3.37
6/27/2016,18.6275,19.73,18.3825,18.53,18.6275,-0.1,-0.52
6/28/2016,18.53,18.81,17.445,17.725,18.53,-0.81,-4.34
6/29/2016,17.725,17.725,15.905,16.155,17.725,-1.57,-8.86
6/30/2016,16.155,16.41,14.655,16.29,16.155,0.14,0.84
7/1/2016,16.29,16.3575,15.6525,15.7375,16.29,-0.55,-3.39
7/4/2016,15.7375,15.965,15.15,15.5775,15.7375,-0.16,-1.02
7/5/2016,15.5775,15.7,14.8325,15.3625,15.5775,-0.22,-1.38
7/7/2016,15.3625,15.58,14.285,15.3075,15.3625,-0.06,-0.36
7/8/2016,15.3075,15.805,13.9125,15.0825,15.3075,-0.23,-1.47
7/11/2016,15.0825,15.0825,13.7575,14.8475,15.0825,-0.24,-1.56
7/12/2016,14.8475,15.03,13.815,14.7825,14.8475,-0.07,-0.44
7/13/2016,14.7825,15.405,13.865,15.325,14.7825,0.54,3.67
7/14/2016,15.325,15.9225,14.16,15.61,15.325,0.29,1.86
7/15/2016,15.61,16.3225,13.92,15.6375,15.61,0.03,0.18
7/18/2016,15.6375,16.2025,14.1075,15.9875,15.6375,0.35,2.24
7/19/2016,15.9875,16.23,13.92,15.795,15.9875,-0.19,-1.2
7/20/2016,15.795,16.2125,14.1375,15.99,15.795,0.2,1.23
7/21/2016,15.99,16.1125,14.0275,15.7125,15.99,-0.28,-1.74
7/22/2016,15.7125,15.955,14.4425,15.4975,15.7125,-0.22,-1.37
7/25/2016,15.4975,16.1125,13.5225,15.7175,15.4975,0.22,1.42
7/26/2016,15.7175,16.1475,13.945,15.62,15.7175,-0.1,-0.62
7/27/2016,15.62,15.67,14.47,15.4275,15.62,-0.19,-1.23
7/28/2016,15.4275,15.535,12.5925,15.1475,15.4275,-0.28,-1.81
7/29/2016,15.1475,15.23,14.1525,14.9175,15.1475,-0.23,-1.52
8/1/2016,14.9175,15.4775,14.36,15.18,14.9175,0.26,1.76
8/2/2016,15.18,15.7925,13.955,15.6925,15.18,0.51,3.38
8/3/2016,15.6925,16.445,14.295,16.2375,15.6925,0.55,3.47
8/4/2016,16.2375,16.2375,14.1025,15.14,16.2375,-1.1,-6.76
8/5/2016,15.14,15.14,13.6175,14.3525,15.14,-0.79,-5.2
8/8/2016,14.3525,14.8225,13.1125,14.5875,14.3525,0.24,1.64
8/9/2016,14.5875,14.96,12.35,14.5375,14.5875,-0.05,-0.34
8/10/2016,14.5375,15.25,12.7125,14.9225,14.5375,0.39,2.65
8/11/2016,14.9225,14.9225,13.1725,14.2125,14.9225,-0.71,-4.76
8/12/2016,14.2125,14.2125,12.3725,13.77,14.2125,-0.44,-3.11
8/16/2016,13.77,14.6375,13.14,14.1825,13.77,0.41,3
8/17/2016,14.1825,14.905,12.7125,14.78,14.1825,0.6,4.21
8/18/2016,14.78,14.78,12.91,14.55,14.78,-0.23,-1.56
8/19/2016,14.55,14.905,12.105,14.5375,14.55,-0.01,-0.09
8/22/2016,14.5375,15.005,13.27,14.235,14.5375,-0.3,-2.08
8/23/2016,14.235,14.62,13.06,13.8975,14.235,-0.34,-2.37
8/24/2016,13.8975,14.035,12.39,13.4875,13.8975,-0.41,-2.95
8/25/2016,13.4875,13.6125,10.9275,13.285,13.4875,-0.2,-1.5
8/26/2016,13.285,14.205,12.35,13.57,13.285,0.29,2.15
8/29/2016,13.57,14.005,12.9375,13.165,13.57,-0.41,-2.98
8/30/2016,13.165,13.165,12.2925,13.02,13.165,-0.15,-1.1
8/31/2016,13.02,13.5425,12.245,13.2425,13.02,0.22,1.71
9/1/2016,13.2425,13.68,12.5375,13.34,13.2425,0.1,0.74
9/2/2016,13.34,13.445,12.6375,12.94,13.34,-0.4,-3
9/6/2016,12.94,13.18,12.3525,12.75,12.94,-0.19,-1.47
9/7/2016,12.75,13.355,11.9475,13.145,12.75,0.4,3.1
9/8/2016,13.145,13.2325,12.045,13.115,13.145,-0.03,-0.23
9/9/2016,13.115,13.4525,12.635,13.23,13.115,0.12,0.88
9/12/2016,13.23,15.34,12.7,15.24,13.23,2.01,15.19
9/14/2016,15.24,15.52,14.2,14.7625,15.24,-0.48,-3.13
9/15/2016,14.7625,15.08,13.44,14.6775,14.7625,-0.09,-0.58
9/16/2016,14.6775,14.95,13.425,14.58,14.6775,-0.1,-0.66
9/19/2016,14.58,15.2025,13.6425,14.94,14.58,0.36,2.47
9/20/2016,14.94,15.15,13.77,14.78,14.94,-0.16,-1.07
9/21/2016,14.78,14.9525,13.1675,14.805,14.78,0.03,0.17
9/22/2016,14.805,14.805,12.5925,13.34,14.805,-1.47,-9.9
9/23/2016,13.34,13.59,12.03,13.2475,13.34,-0.09,-0.69
9/26/2016,13.2475,14.785,12.8125,14.565,13.2475,1.32,9.95
9/27/2016,14.565,14.565,13.7725,14.25,14.565,-0.32,-2.16
9/28/2016,14.25,14.3525,13.4925,13.8475,14.25,-0.4,-2.82
9/29/2016,13.8475,19.125,13.1525,18.45,13.8475,4.6,33.24
9/30/2016,18.45,18.8475,16.8275,17.18,18.45,-1.27,-6.88
10/3/2016,17.18,17.18,15.51,15.62,17.18,-1.56,-9.08
10/4/2016,15.62,15.715,14.8125,14.9925,15.62,-0.63,-4.02
10/5/2016,14.9925,15.145,13.905,14.925,14.9925,-0.07,-0.45
10/6/2016,14.925,15.1225,14.3275,14.835,14.925,-0.09,-0.6
10/7/2016,14.835,14.97,13.78,14.485,14.835,-0.35,-2.36
10/10/2016,14.485,14.565,13.27,14.285,14.485,-0.2,-1.38
10/13/2016,14.285,16.0075,14.285,15.425,14.285,1.14,7.98
10/14/2016,15.425,15.425,14.3325,14.8875,15.425,-0.54,-3.48
10/17/2016,14.8875,16.05,14.3475,15.655,14.8875,0.77,5.16
10/18/2016,15.655,15.655,14.3,14.5375,15.655,-1.12,-7.14
10/19/2016,14.5375,14.9475,13.1525,14.6125,14.5375,0.08,0.52
10/20/2016,14.6125,14.6125,12.745,14.165,14.6125,-0.45,-3.06
10/21/2016,14.165,14.35,12.4325,13.83,14.165,-0.34,-2.36
10/24/2016,13.83,14.4475,13.1,14.3325,13.83,0.5,3.63
10/25/2016,14.3325,14.8125,12.84,14.4825,14.3325,0.15,1.05
10/26/2016,14.4825,14.9375,13.6,14.4525,14.4825,-0.03,-0.21
10/27/2016,14.4525,14.82,12.7475,14.085,14.4525,-0.37,-2.54
10/28/2016,14.085,14.88,13.4825,14.6525,14.085,0.57,4.03
10/30/2016,14.6525,15.615,14.4675,15.49,14.6525,0.84,5.72
11/1/2016,15.49,15.8875,14.3125,15.735,15.49,0.25,1.58
11/2/2016,15.735,17.2625,15.1225,16.7975,15.735,1.06,6.75
11/3/2016,16.7975,16.7975,15.485,16.465,16.7975,-0.33,-1.98
11/4/2016,16.465,17.425,14.6025,16.8475,16.465,0.38,2.32
11/7/2016,16.8475,16.8475,14.935,16.5075,16.8475,-0.34,-2.02
11/8/2016,16.5075,17.3775,15.0675,16.77,16.5075,0.26,1.59
11/9/2016,16.77,22.79,15.84,16.62,16.77,-0.15,-0.89
11/10/2016,16.62,16.62,14.235,15.4575,16.62,-1.16,-6.99
11/11/2016,15.4575,17.71,14.1675,17.365,15.4575,1.91,12.34
11/15/2016,17.365,20.835,16.455,20.145,17.365,2.78,16.01
11/16/2016,20.145,20.19,16.9025,19.5025,20.145,-0.64,-3.19
11/17/2016,19.5025,19.5025,17.4375,18.71,19.5025,-0.79,-4.06
11/18/2016,18.71,18.71,15.855,17.805,18.71,-0.91,-4.84
11/21/2016,17.805,19.765,15.7175,19.0975,17.805,1.29,7.26
11/22/2016,19.0975,20.1325,17.945,18.465,19.0975,-0.63,-3.31
11/23/2016,18.465,23.0925,16.34,18.04,18.465,-0.43,-2.3
11/24/2016,18.04,18.5825,16.64,17.16,18.04,-0.88,-4.88
11/25/2016,17.16,18.87,16.87,17.6125,17.16,0.45,2.64
11/28/2016,17.6125,18.6075,16.8175,18.055,17.6125,0.44,2.51
11/29/2016,18.055,18.215,16.515,17.7075,18.055,-0.35,-1.92
11/30/2016,17.7075,17.9925,16.04,16.85,17.7075,-0.86,-4.84
12/1/2016,16.85,16.89,14.335,16.6875,16.85,-0.16,-0.96
12/2/2016,16.6875,18.19,15.8275,17.9325,16.6875,1.25,7.46
12/5/2016,17.9325,18.295,16.92,17.2875,17.9325,-0.65,-3.6
12/6/2016,17.2875,17.355,14.9625,17.105,17.2875,-0.18,-1.06
12/7/2016,17.105,17.11,15.5075,16.845,17.105,-0.26,-1.52
12/8/2016,16.845,16.845,14.1625,15.525,16.845,-1.32,-7.84
12/9/2016,15.525,15.6375,14.5325,15.0675,15.525,-0.46,-2.95
12/12/2016,15.0675,16.3125,14.215,16.1925,15.0675,1.13,7.47
12/13/2016,16.1925,16.4825,13.755,15.9225,16.1925,-0.27,-1.67
12/14/2016,15.9225,16.6725,14.43,16.5925,15.9225,0.67,4.21
12/15/2016,16.5925,16.5925,15.255,15.655,16.5925,-0.94,-5.65
12/16/2016,15.655,15.655,13.445,15.2525,15.655,-0.4,-2.57
12/19/2016,15.2525,15.585,13.2525,14.8375,15.2525,-0.42,-2.72
12/20/2016,14.8375,14.9275,13.4025,14.5375,14.8375,-0.3,-2.02
12/21/2016,14.5375,14.8575,13.335,14.705,14.5375,0.17,1.15
12/22/2016,14.705,15.7025,12.7625,15.5525,14.705,0.85,5.76
12/23/2016,15.5525,15.78,12.6125,15.1275,15.5525,-0.43,-2.73
12/26/2016,15.1275,16.905,13.435,16.6025,15.1275,1.48,9.75
12/27/2016,16.6025,16.7625,14.9475,15.0825,16.6025,-1.52,-9.16
12/28/2016,15.0825,15.6275,14.2625,15.5425,15.0825,0.46,3.05
12/29/2016,15.5425,16.0775,14.6575,15.2825,15.5425,-0.26,-1.67
12/30/2016,15.2825,15.575,14.5325,15.465,15.2825,0.18,1.19
1/2/2017,15.465,16.375,14.64,15.83,15.465,0.37,2.36
1/3/2017,15.83,16.4175,14.9025,15.9575,15.83,0.13,0.81
1/4/2017,15.9575,16.1,14.8975,15.89,15.9575,-0.07,-0.42
1/5/2017,15.89,15.89,14.4475,15.05,15.89,-0.84,-5.29
1/6/2017,15.05,15.0875,13.9225,14.9125,15.05,-0.14,-0.91
1/9/2017,14.9125,15.635,13.82,15.48,14.9125,0.57,3.81
1/10/2017,15.48,15.48,14.025,15.195,15.48,-0.29,-1.84
1/11/2017,15.195,15.195,13.5375,14.8075,15.195,-0.39,-2.55
1/12/2017,14.8075,14.865,13.4625,14.6125,14.8075,-0.2,-1.32
1/13/2017,14.6125,14.6525,13.375,14.3825,14.6125,-0.23,-1.57
1/16/2017,14.3825,15.25,13.425,15.065,14.3825,0.68,4.75
1/17/2017,15.065,15.62,13.98,15.3925,15.065,0.33,2.17
1/18/2017,15.3925,15.3925,13.6125,15.1825,15.3925,-0.21,-1.36
1/19/2017,15.1825,15.2775,14.035,15.02,15.1825,-0.16,-1.07
1/20/2017,15.02,15.8675,13.8525,15.79,15.02,0.77,5.13
1/23/2017,15.79,16.3725,15.5025,15.905,15.79,0.12,0.73
1/24/2017,15.905,15.96,14.3875,15.285,15.905,-0.62,-3.9
1/25/2017,15.285,15.425,14.41,15.17,15.285,-0.12,-0.75
1/27/2017,15.17,16.125,14.93,16.005,15.17,0.84,5.5
1/30/2017,16.005,16.8575,15.3925,16.67,16.005,0.67,4.15
1/31/2017,16.67,17.09,15.7125,16.825,16.67,0.16,0.93
2/1/2017,16.825,17.4275,13.8025,13.97,16.825,-2.86,-16.97
2/2/2017,13.97,13.97,12.64,13.52,13.97,-0.45,-3.22
2/3/2017,13.52,13.595,11.7825,13.1275,13.52,-0.39,-2.9
2/6/2017,13.1275,13.6125,11.06,13.3975,13.1275,0.27,2.06
2/7/2017,13.3975,13.7225,12.24,13.5075,13.3975,0.11,0.82
2/8/2017,13.5075,13.7575,11.435,13.35,13.5075,-0.16,-1.17
2/9/2017,13.35,13.78,11.395,13.235,13.35,-0.12,-0.86
2/10/2017,13.235,13.3325,11.37,13.1775,13.235,-0.06,-0.43
2/13/2017,13.1775,13.76,11.57,13.6925,13.1775,0.52,3.91
2/14/2017,13.6925,14.01,12.0975,13.8025,13.6925,0.11,0.8
2/15/2017,13.8025,14.46,11.7275,14.2125,13.8025,0.41,2.97
2/16/2017,14.2125,14.2125,11.4375,13.73,14.2125,-0.48,-3.39
2/17/2017,13.73,13.7725,12.4675,13.4325,13.73,-0.3,-2.17
2/20/2017,13.4325,13.8475,12.4125,13.61,13.4325,0.18,1.32
2/21/2017,13.61,14.2825,11.8925,13.525,13.61,-0.09,-0.62
2/22/2017,13.525,14.0425,12.7225,13.7,13.525,0.18,1.29
2/23/2017,13.7,13.96,12.915,13.4,13.7,-0.3,-2.19
2/27/2017,13.4,14.2725,13.4,13.675,13.4,0.28,2.05
2/28/2017,13.675,14.025,13.1675,13.7925,13.675,0.12,0.86
3/1/2017,13.7925,13.7975,13.2075,13.575,13.7925,-0.22,-1.58
3/2/2017,13.575,13.615,13.03,13.3625,13.575,-0.21,-1.57
3/3/2017,13.3625,13.6025,12.5675,13.3525,13.3625,-0.01,-0.07
3/6/2017,13.3525,13.725,12.81,13.64,13.3525,0.29,2.15
3/7/2017,13.64,14.0075,13.09,13.875,13.64,0.24,1.72
3/8/2017,13.875,14.2875,12.6875,14.075,13.875,0.2,1.44
3/9/2017,14.075,14.7825,12.6025,14.39,14.075,0.32,2.24
3/10/2017,14.39,14.39,13.575,13.9575,14.39,-0.43,-3.01
3/14/2017,13.9575,13.9575,11.085,12.4,13.9575,-1.56,-11.16
3/15/2017,12.4,12.5325,11.2025,12.4225,12.4,0.02,0.18
3/16/2017,12.4225,12.4225,11.3425,11.91,12.4225,-0.51,-4.13
3/17/2017,11.91,12.1125,10.3875,11.8525,11.91,-0.06,-0.48
3/20/2017,11.8525,12.31,11.44,12.0175,11.8525,0.17,1.39
3/21/2017,12.0175,12.155,11.0325,11.9425,12.0175,-0.08,-0.62
3/22/2017,11.9425,12.3575,11.5825,12.27,11.9425,0.33,2.74
3/23/2017,12.27,12.27,11.2375,11.835,12.27,-0.44,-3.55
3/24/2017,11.835,12.1025,10.705,11.9775,11.835,0.14,1.2
3/27/2017,11.9775,12.57,11.3375,12.435,11.9775,0.46,3.82
3/28/2017,12.435,12.435,11.46,12.1175,12.435,-0.32,-2.55
3/29/2017,12.1175,12.24,11.45,12.0875,12.1175,-0.03,-0.25
3/30/2017,12.0875,12.45,11.75,12.15,12.0875,0.06,0.52
3/31/2017,12.15,12.5125,11.4875,12.42,12.15,0.27,2.22
4/3/2017,12.42,12.7575,11.41,11.4925,12.42,-0.93,-7.47
4/5/2017,11.4925,11.8875,10.89,11.55,11.4925,0.06,0.5
4/6/2017,11.55,11.7675,11.0325,11.29,11.55,-0.26,-2.25
4/7/2017,11.29,11.8125,10.305,11.6925,11.29,0.4,3.57
4/10/2017,11.6925,11.9225,11.2425,11.62,11.6925,-0.07,-0.62
4/11/2017,11.62,11.8325,10.2375,11.395,11.62,-0.23,-1.94
4/12/2017,11.395,12.065,10.79,11.6275,11.395,0.23,2.04
4/13/2017,11.6275,11.7825,10.585,11.5775,11.6275,-0.05,-0.43
4/17/2017,11.5775,12.2125,10.6925,11.8925,11.5775,0.32,2.72
4/18/2017,11.8925,12.5925,10.76,12.375,11.8925,0.48,4.06
4/19/2017,12.375,12.515,10.745,12.215,12.375,-0.16,-1.29
4/20/2017,12.215,12.215,10.855,11.56,12.215,-0.66,-5.36
4/21/2017,11.56,11.735,10.555,11.4225,11.56,-0.14,-1.19
4/24/2017,11.4225,11.855,10.9675,11.625,11.4225,0.2,1.77
4/25/2017,11.625,11.625,10.9725,11.155,11.625,-0.47,-4.04
4/26/2017,11.155,11.865,9.9175,11.74,11.155,0.59,5.24
4/27/2017,11.74,11.74,10.36,11.07,11.74,-0.67,-5.71
4/28/2017,11.07,11.07,10.5325,10.86,11.07,-0.21,-1.9
5/2/2017,10.86,11.8075,10.3525,11.4475,10.86,0.59,5.41
5/3/2017,11.4475,11.66,9.945,11.5275,11.4475,0.08,0.7
5/4/2017,11.5275,11.7825,10.605,11.3325,11.5275,-0.2,-1.69
5/5/2017,11.3325,12.16,10.4525,11.9875,11.3325,0.66,5.78
5/8/2017,11.9875,11.9875,10.6125,11.665,11.9875,-0.32,-2.69
5/9/2017,11.665,11.665,10.5425,11.1125,11.665,-0.55,-4.74
5/10/2017,11.1125,11.1125,9.9575,10.9475,11.1125,-0.17,-1.48
5/11/2017,10.9475,11.26,9.8975,10.8375,10.9475,-0.11,-1
5/12/2017,10.8375,10.8375,9.465,10.6275,10.8375,-0.21,-1.94
5/15/2017,10.6275,11.14,8.835,10.675,10.6275,0.05,0.45
5/16/2017,10.675,11.0225,9.065,10.56,10.675,-0.12,-1.08
5/17/2017,10.56,10.8075,9.245,10.635,10.56,0.08,0.71
5/18/2017,10.635,12.745,9.8175,11.785,10.635,1.15,10.81
5/19/2017,11.785,11.9,10.3975,11.3025,11.785,-0.48,-4.09
5/22/2017,11.3025,11.8525,10.2,11.2025,11.3025,-0.1,-0.88
5/23/2017,11.2025,12.765,9.865,12.2025,11.2025,1,8.93
5/24/2017,12.2025,12.785,10.45,11.83,12.2025,-0.37,-3.05
5/25/2017,11.83,11.92,10.1925,10.4475,11.83,-1.38,-11.69
5/26/2017,10.4475,11.1875,9.8875,10.8625,10.4475,0.42,3.97
5/29/2017,10.8625,11.8775,10.26,11.7875,10.8625,0.93,8.52
5/30/2017,11.7875,12.2725,10.8625,11.765,11.7875,-0.02,-0.19
5/31/2017,11.765,12.2475,11.02,11.7625,11.765,0,-0.02
6/1/2017,11.7625,11.9125,10.6125,11.3075,11.7625,-0.46,-3.87
6/2/2017,11.3075,11.3075,10.3125,10.81,11.3075,-0.5,-4.4
6/5/2017,10.81,11.1425,10.0525,11.015,10.81,0.21,1.9
6/6/2017,11.015,11.32,9.49,11.1325,11.015,0.12,1.07
6/7/2017,11.1325,11.185,10.2225,10.89,11.1325,-0.24,-2.18
6/8/2017,10.89,11.1275,9.5275,11.0675,10.89,0.18,1.63
6/9/2017,11.0675,11.225,10.275,10.8625,11.0675,-0.21,-1.85
6/12/2017,10.8625,11.5025,10.3525,11.4225,10.8625,0.56,5.16
6/13/2017,11.4225,11.4625,9.9025,11.34,11.4225,-0.08,-0.72
6/14/2017,11.34,11.5275,10.44,11.18,11.34,-0.16,-1.41
6/15/2017,11.18,11.43,9.885,11.325,11.18,0.15,1.3
6/16/2017,11.325,11.325,9.7125,10.915,11.325,-0.41,-3.62
6/19/2017,10.915,10.915,9.7425,10.6275,10.915,-0.29,-2.63
6/20/2017,10.6275,10.8725,9.82,10.6575,10.6275,0.03,0.28
